@relation spectral_mfcc_Std_1

@attribute spectral_mfcc_Mean_12 numeric
@attribute spectral_mfcc_Mean_13 numeric
@attribute spectral_mfcc_Std_1 {NO,YES}
@attribute spectral_mfcc_Std_2 numeric
@attribute spectral_mfcc_Std_3 numeric

@data
-0.048295,0.131531,NO,0.266602,0.164523
-0.039668,-0.005231,NO,0.310832,0.250163
0.043152,0.148153,NO,0.357911,0.239125
-0.078964,0.024185,NO,0.306318,0.184909
-0.066528,0.031001,NO,0.3275,0.18245
-0.077323,0.069824,NO,0.28464,0.22177
-0.058232,0.023591,NO,0.331028,0.165932
0.052868,-0.000164,NO,0.256157,0.236909
-0.000245,0.030727,NO,0.319037,0.159381
-0.03985,-0.02714,NO,0.293907,0.171368
-0.012765,0.160584,NO,0.335972,0.224039
0.03185,0.061625,NO,0.46422,0.176291
0.073938,0.109261,NO,0.374895,0.187242
-0.02023,0.18989,NO,0.270544,0.276375
-0.066811,0.240486,NO,0.223509,0.245413
-0.079198,0.15438,NO,0.232472,0.252228
-0.046502,0.152012,NO,0.20071,0.302201
0.011316,0.213155,NO,0.182782,0.24344
-0.041426,0.217001,NO,0.212516,0.259281
0.017438,0.201826,NO,0.162739,0.274148
-0.039187,0.160266,NO,0.210071,0.28092
0.007519,0.197821,NO,0.441017,0.229035
0.079485,0.237682,NO,0.301481,0.253238
0.048155,0.217072,NO,0.214259,0.258637
-0.0079,0.208833,NO,0.228772,0.249729
0.039296,0.204235,NO,0.239707,0.268896
0.046082,0.199943,NO,0.287134,0.218494
0.003194,0.251833,NO,0.254361,0.293429
0.016973,0.005329,NO,0.209163,0.335222
0.007163,0.014254,NO,0.19309,0.176034
0.086731,-0.011627,NO,0.27609,0.158113
0.094996,0.118185,NO,0.33836,0.199417
0.058086,0.084336,NO,0.3625,0.279479
0.084995,0.106456,NO,0.350258,0.223797
0.043328,0.040265,NO,0.367164,0.176277
0.103342,0.106215,NO,0.359916,0.338381
0.0595,0.094411,NO,0.308137,0.253361
0.115021,0.104544,NO,0.406458,0.232819
0.092496,0.016031,NO,0.42468,0.252258
0.114913,0.056829,NO,0.383884,0.27161
0.054165,0.081194,NO,0.31681,0.211244
0.020237,0.045506,NO,0.361113,0.218625
0.057471,0.047531,NO,0.296625,0.341897
0.317595,0.017078,NO,0.188066,0.435481
0.437816,-0.437298,NO,0.216766,0.263966
0.110391,-0.255001,NO,0.282019,0.201335
-0.03473,0.268968,NO,0.232822,0.326694
-0.073142,0.284321,NO,0.205029,0.21743
-0.312526,0.121502,NO,0.224001,0.172827
-0.444555,-0.059945,NO,0.214606,0.180146
-0.543895,0.184478,NO,0.231576,0.201218
-0.575478,-0.467801,NO,0.372593,0.329069
0.061788,-0.803677,NO,0.270935,0.261196
0.216705,-0.881842,NO,0.287955,0.192636
0.259476,0.063555,NO,0.227129,0.290104
0.045809,0.128802,NO,0.30103,0.21434
-0.171108,-0.088493,NO,0.116135,0.152212
0.010556,-0.490721,NO,0.265049,0.133811
0.191688,0.130114,NO,0.742043,0.225634
-0.471324,-0.253261,NO,0.226408,0.107683
-0.159805,-0.477768,NO,0.1671,0.115875
0.061004,-0.096624,NO,0.241002,0.272367
0.570333,0.179246,NO,0.239794,0.188835
0.322538,-0.096983,NO,0.208948,0.143489
0.384924,-0.05282,YES,0.269067,0.148753
-0.190124,0.006054,NO,0.299062,0.19353
-0.010622,0.185389,NO,0.208877,0.241169
0.005134,-0.133476,NO,0.20815,0.151001
-0.041935,-0.053283,NO,0.293465,0.199224
0.013102,0.043681,NO,0.216623,0.210353
-0.035794,0.071086,NO,0.267672,0.318247
-0.20767,-0.067941,NO,0.257895,0.190204
0.040657,0.075873,YES,0.498677,0.31019
-0.215837,-0.111494,YES,0.83523,0.834807
0.256251,0.293229,YES,0.630396,0.526316
0.000598,-0.118406,YES,0.712054,0.472463
0.256753,0.394945,NO,0.770176,0.399146
0.169343,0.240834,YES,0.543054,0.346476
0.142038,0.291568,NO,0.504237,0.399979
-0.250777,0.002522,NO,0.332996,0.301632
-0.167763,0.15179,NO,0.263035,0.234843
-0.19833,-0.01178,NO,0.265676,0.187989
-0.050945,0.293235,NO,0.319345,0.273298
-0.081663,0.184013,NO,0.277509,0.228803
-0.060663,-0.046884,NO,0.185089,0.404248
-0.08182,0.029155,NO,0.198842,0.275912
-0.08364,0.009572,NO,0.237287,0.321167
-0.01456,0.014492,NO,0.254634,0.294276
-0.093278,0.038153,YES,0.354186,0.290535
-0.043875,0.038341,NO,0.209907,0.310912
-0.092873,0.001418,NO,0.257653,0.337719
-0.101257,0.024741,NO,0.353243,0.328206
-0.04065,-0.013454,NO,0.326279,0.42374
-0.093556,0.003469,NO,0.29335,0.349263
-0.103405,0.031288,NO,0.257551,0.301082
-0.039472,0.065458,NO,0.263474,0.265051
0.013482,0.062121,NO,0.223443,0.305352
0.125457,0.105517,YES,0.480585,0.388988
0.1054,0.070562,NO,0.15787,0.165147
0.096005,0.041381,NO,0.14543,0.137201
0.006428,0.00434,NO,0.137254,0.160828
0.103681,0.100919,NO,0.120745,0.12816
-0.00742,0.079427,NO,0.161224,0.156543
0.073249,0.131826,NO,0.14959,0.153536
-0.074124,0.049185,NO,0.138753,0.126368
0.076023,0.192381,NO,0.148974,0.119573
0.074579,0.089305,NO,0.485346,0.246586
0.049755,0.042738,NO,0.174736,0.208206
0.069321,0.012018,NO,0.150111,0.150858
0.130241,0.142704,NO,0.139263,0.141405
-0.018511,0.006352,NO,0.287439,0.169398
-0.183868,-0.186487,NO,0.279026,0.212404
0.08845,-0.031564,NO,0.149075,0.131405
-0.144698,-0.090945,NO,0.215436,0.180599
-0.055086,-0.2602,NO,0.168279,0.1162
0.058672,0.090384,NO,0.199489,0.153088
0.022739,0.042942,NO,0.172272,0.164261
-0.125622,0.041593,NO,0.207969,0.156393
-0.167319,0.051463,NO,0.131653,0.239796
-0.290877,-0.143696,NO,0.155078,0.206576
-0.141251,-0.026484,NO,0.172491,0.092358
-0.195912,-0.11822,NO,0.150125,0.28282
-0.077084,-0.209707,NO,0.230338,0.23594
-0.300304,-0.209243,NO,0.282151,0.247356
-0.017465,0.031963,NO,0.183286,0.169184
0.001123,0.003324,NO,0.175495,0.160803
0.003801,0.003187,NO,0.160117,0.117252
0.017661,0.047223,NO,0.18805,0.150347
-0.058108,-0.094518,NO,0.191672,0.166186
-0.120866,-0.156462,NO,0.23425,0.144715
-0.113389,0.008607,NO,0.177229,0.154664
0.017771,0.055976,NO,0.12138,0.165356
-0.067978,-0.046552,NO,0.193952,0.189505
-0.049527,-0.051275,NO,0.206167,0.157762
-0.114691,-0.118356,NO,0.200075,0.158649
-0.167486,-0.08976,NO,0.43792,0.177983
-0.057197,-0.099612,NO,0.221698,0.146178
-0.205122,-0.185579,NO,0.3053,0.193294
-0.349963,-0.060236,NO,0.305099,0.207936
-0.183393,-0.077959,NO,0.302405,0.308446
-0.00951,-0.055402,NO,0.175244,0.175387
-0.073793,0.011896,NO,0.211742,0.181938
-0.104653,0.110642,NO,0.135545,0.185498
-0.108693,0.019934,NO,0.368999,0.160883
-0.043902,-0.066348,NO,0.183985,0.182986
-0.210393,0.132709,NO,0.190196,0.204903
-0.248171,0.165506,NO,0.283368,0.160955
-0.173253,-0.012662,NO,0.1926,0.230024
-0.192964,0.140617,NO,0.175393,0.21386
0.089329,0.059021,NO,0.306235,0.296586
0.131099,0.208353,NO,0.276039,0.186349
-0.05328,0.163667,NO,0.281894,0.18436
-0.051465,0.144441,NO,0.090541,0.12571
0.013353,0.005766,NO,0.320017,0.272139
-0.161299,-0.249741,NO,0.332942,0.15794
-0.23759,-0.193979,NO,0.14387,0.147024
0.200223,0.329153,NO,0.191229,0.17431
0.103033,0.178014,NO,0.318794,0.218373
-0.017772,0.027114,NO,0.206095,0.192211
0.098994,0.174365,NO,0.206014,0.101371
0.150816,0.116629,NO,0.41432,0.276859
0.127388,0.06976,NO,0.219483,0.195956
0.097381,0.022705,NO,0.157068,0.135149
-0.067012,-0.286966,NO,0.286473,0.199581
-0.408546,-0.73509,NO,0.271615,0.164926
-0.096087,-0.177244,NO,0.283803,0.196986
-0.253405,-0.350813,NO,0.205426,0.200421
-0.339847,-0.05308,NO,0.108226,0.13322
-0.273347,-0.208931,NO,0.144771,0.172345
-0.094913,-0.378089,NO,0.210476,0.26643
-0.138574,-0.432871,NO,0.167684,0.195674
0.072658,-0.235265,NO,0.134738,0.216713
-0.098214,-0.313433,NO,0.196078,0.169906
-0.082701,-0.356787,NO,0.133724,0.161023
-0.053355,-0.226804,NO,0.251917,0.1747
-0.378189,-0.275229,NO,0.192419,0.146924
-0.247301,-0.224107,NO,0.197091,0.214092
-0.274899,-0.293901,NO,0.195834,0.152845
-0.065055,0.017935,NO,0.148192,0.161888
0.007096,0.067205,NO,0.160185,0.173481
0.056126,0.124067,NO,0.221802,0.175456
-0.045348,0.129366,NO,0.358884,0.180876
-0.140645,0.017822,NO,0.310001,0.165585
-0.073394,0.060186,NO,0.359926,0.196519
0.073551,0.134361,NO,0.24729,0.152355
0.076436,0.120301,NO,0.388324,0.210048
0.056513,0.157774,NO,0.358933,0.187697
0.062944,0.044213,NO,0.304782,0.221122
0.082582,0.04516,NO,0.344097,0.170325
0.071397,0.110086,NO,0.34352,0.18628
-0.048019,0.224816,NO,0.480514,0.258534
0.051126,0.18196,NO,0.355496,0.201018
0.183423,0.161998,NO,0.455817,0.172392
0.202529,0.184404,NO,0.229426,0.243421
0.180893,0.264813,NO,0.280324,0.201775
-0.056737,0.040495,YES,0.336849,0.34042
-0.196739,-0.008109,NO,0.197686,0.169388
-0.072395,0.000448,NO,0.183274,0.190295
0.050303,0.015545,NO,0.230212,0.181346
0.116301,0.015262,NO,0.296779,0.283948
0.082809,0.023816,NO,0.27972,0.160997
0.036382,-0.196965,NO,0.292226,0.232546
-0.113003,-0.16797,NO,0.209273,0.273791
-0.182739,0.183383,NO,0.219708,0.185123
0.030377,0.155991,NO,0.229249,0.149264
-0.121804,-0.055847,NO,0.271969,0.181526
-0.027111,-0.075767,NO,0.275232,0.167626
-0.122228,-0.179409,NO,0.207826,0.138637
0.105964,-0.09729,NO,0.190804,0.174689
-0.056256,-0.33834,NO,0.169977,0.266542
0.213433,0.017981,YES,0.176627,0.191718
-0.062438,0.01557,NO,0.175193,0.188487
0.019537,0.077734,NO,0.147097,0.150306
0.053943,0.046284,NO,0.138064,0.168054
-0.299366,-0.124753,NO,0.16,0.127479
-0.385721,-0.366923,NO,0.213248,0.237575
-0.201013,-0.389848,NO,0.146595,0.145934
-0.226305,-0.312142,NO,0.167614,0.130265
-0.023194,-0.156655,NO,0.146929,0.173632
-0.161479,-0.042619,NO,0.109625,0.19474
-0.113729,-0.054904,NO,0.121571,0.15554
0.034577,0.139844,NO,0.118068,0.156994
0.232631,0.011181,NO,0.154164,0.197324
0.223102,0.155519,NO,0.144628,0.166787
-0.051588,-0.153715,NO,0.184616,0.184265
0.083158,-0.136449,NO,0.19382,0.196175
0.050964,0.007772,NO,0.266209,0.13793
-0.040245,0.093308,NO,0.194015,0.184259
-0.034395,-0.007236,NO,0.137298,0.264583
0.002802,-0.035164,NO,0.163421,0.159815
0.279096,0.114751,NO,0.18469,0.157714
0.16125,0.174367,NO,0.304386,0.140401
0.234552,0.175923,NO,0.269414,0.174938
0.182185,-0.033742,NO,0.198816,0.173336
0.137455,-0.05265,NO,0.303026,0.168061
-0.223382,-0.103984,NO,0.18234,0.136875
-0.156339,-0.176459,NO,0.148371,0.131727
-0.077658,-0.165276,NO,0.177652,0.140655
-0.062576,-0.255616,NO,0.153995,0.131767
-0.018745,-0.14192,NO,0.289661,0.276464
-0.025736,-0.021548,NO,0.170344,0.183733
-0.039046,-0.008196,NO,0.338657,0.128273
0.01753,0.105907,NO,0.222801,0.246902
0.009017,0.0283,NO,0.220956,0.216362
0.158174,0.094385,NO,0.258702,0.215172
-0.008437,-0.048177,NO,0.247747,0.163632
-0.025192,0.095173,NO,0.244743,0.274488
0.018797,-0.015912,NO,0.20884,0.175547
0.085407,0.057499,NO,0.250402,0.113632
-0.042745,-0.05207,NO,0.173424,0.198206
0.022128,0.00414,NO,0.215092,0.172717
0.06609,-0.035673,NO,0.263453,0.156548
0.029724,0.006635,NO,0.184473,0.152354
-0.020528,-0.026082,NO,0.193101,0.20748
-0.057292,-0.172062,NO,0.163606,0.18003
-0.027616,-0.034201,NO,0.341306,0.167156
-0.186156,-0.139965,NO,0.09812,0.106481
-0.116868,-0.182672,NO,0.154214,0.119418
-0.136115,-0.14523,NO,0.175052,0.190632
-0.125617,-0.092722,NO,0.253858,0.198596
-0.11797,-0.163754,NO,0.249371,0.157724
-0.279886,-0.2739,NO,0.152515,0.165189
-0.109603,-0.268649,NO,0.136109,0.162039
-0.182976,-0.122244,NO,0.150614,0.177537
-0.134411,-0.015729,NO,0.13691,0.130737
-0.067268,-0.054434,NO,0.21235,0.121096
-0.245024,-0.100403,NO,0.146691,0.196681
-0.13342,-0.134661,NO,0.134576,0.169388
-0.133186,-0.078254,NO,0.173548,0.169244
-0.234197,-0.150069,NO,0.156993,0.169161
-0.10646,-0.240293,YES,0.382126,0.264548
-0.24406,-0.371717,NO,0.220579,0.178602
-0.586103,-0.492584,NO,0.175027,0.133887
-0.388172,0.009268,NO,0.229277,0.11959
-0.21245,0.080936,NO,0.177368,0.101973
-0.317405,-0.007227,NO,0.163987,0.18228
0.182138,-0.055414,NO,0.186553,0.170309
0.283361,0.173552,NO,0.14369,0.176669
0.19131,0.157669,NO,0.132762,0.200261
0.099865,0.063986,NO,0.141457,0.190485
-0.133917,0.013831,NO,0.301877,0.191103
-0.139501,-0.147955,NO,0.17566,0.202735
-0.471849,-0.603241,NO,0.151417,0.15394
-0.272277,-0.327127,NO,0.153454,0.312357
-0.327854,-0.351214,NO,0.24568,0.265108
0.029563,0.027283,NO,0.294438,0.174304
0.073379,0.055662,NO,0.272166,0.242306
-0.011551,0.001098,NO,0.204938,0.204498
0.037692,-0.02611,NO,0.155063,0.216119
-0.072932,-0.050162,NO,0.202914,0.19037
-0.011653,-0.034363,NO,0.226519,0.223816
0.006989,0.012195,NO,0.252969,0.201467
0.03241,0.019441,NO,0.167065,0.144876
-0.067121,-0.06602,NO,0.252362,0.180666
-0.022659,-0.021867,NO,0.207514,0.163937
-0.038213,-0.079434,NO,0.21466,0.269264
-0.11013,-0.0484,NO,0.161903,0.204478
-0.082263,-0.06377,NO,0.187786,0.188506
-0.136176,-0.047617,NO,0.173323,0.156561
-0.131473,0.020542,NO,0.136872,0.13026
-0.06924,0.030017,NO,0.213617,0.183921
0.111593,-0.015312,NO,0.245389,0.15911
0.163165,0.098575,NO,0.214102,0.154319
0.107805,0.101582,NO,0.153054,0.154426
0.045154,-0.055767,NO,0.140952,0.142397
0.045506,-0.021224,NO,0.193108,0.134558
0.167787,0.042885,NO,0.188751,0.196818
-0.015388,-0.10333,NO,0.135798,0.231633
0.062801,-0.178983,NO,0.176407,0.154211
0.09504,-0.015194,NO,0.24615,0.154789
0.104319,0.042766,NO,0.232146,0.136505
-0.013036,-0.125951,NO,0.240106,0.184101
0.00721,-0.084515,NO,0.185236,0.223869
0.036976,-0.097852,NO,0.236485,0.233391
0.012812,-0.163441,NO,0.214563,0.146404
-0.064408,-0.169431,NO,0.183453,0.209007
-0.119044,0.175474,NO,0.2842,0.269214
-0.148002,0.36363,NO,0.193178,0.149608
-0.050757,0.213611,NO,0.201637,0.179021
0.06518,-0.023423,NO,0.301751,0.194427
0.098045,0.26127,NO,0.230247,0.215237
-0.209235,0.033958,NO,0.232833,0.214226
-0.217132,0.045966,NO,0.283218,0.224692
-0.078961,-0.035168,NO,0.169049,0.194403
-0.036155,0.165648,NO,0.198223,0.217254
-0.214164,0.37504,NO,0.26562,0.16793
-0.081219,0.228277,NO,0.228827,0.273871
0.092621,0.117808,NO,0.212091,0.125341
0.319789,0.085496,NO,0.353225,0.223491
-0.084602,-0.180367,NO,0.182165,0.163808
-0.089748,-0.036211,NO,0.191731,0.152594
-0.163413,-0.0293,NO,0.143174,0.19031
-0.007476,-0.091854,YES,0.284864,0.16942
-0.004717,-0.090463,YES,0.331412,0.240498
0.075024,-0.031149,NO,0.411455,0.321266
0.067698,-0.05857,NO,0.516201,0.518404
-0.056728,-0.024818,NO,0.469546,0.259754
0.077148,-0.073567,NO,0.391816,0.311406
-0.034876,-0.219082,NO,0.413697,0.349355
0.0882,0.023448,NO,0.334822,0.294736
0.095788,0.045663,NO,0.467827,0.658933
0.143696,0.072726,NO,0.449836,0.37553
-0.017668,0.073501,NO,0.417994,0.308535
0.034343,-0.181303,NO,0.364759,0.302
0.128573,-0.005493,NO,0.377136,0.172899
0.108668,0.047888,NO,0.299819,0.157091
0.088615,0.052068,NO,0.251788,0.137604
0.034095,-0.016736,NO,0.177761,0.160568
0.058922,0.086302,NO,0.176111,0.176403
0.069305,0.048928,NO,0.235499,0.187243
0.05124,0.003107,NO,0.20114,0.167732
0.076516,0.027646,NO,0.185463,0.17458
0.080998,0.067211,NO,0.261041,0.168873
0.052329,-0.006836,NO,0.21576,0.149867
0.049716,0.06643,NO,0.15352,0.158723
0.078839,0.057053,NO,0.250024,0.169952
0.109909,0.018487,NO,0.280875,0.109407
-0.164467,-0.178228,NO,0.133575,0.151128
-0.132741,-0.167304,NO,0.175128,0.171815
0.079319,0.047056,NO,0.170392,0.169305
0.103783,0.068071,NO,0.29845,0.140721
0.056249,0.025246,NO,0.213558,0.139457
0.035728,-0.038852,YES,0.329649,0.165824
-0.041572,0.027861,YES,0.350262,0.178782
0.041498,0.034948,YES,0.369785,0.162266
0.015245,0.038903,YES,0.400437,0.193927
-0.081987,0.062758,YES,0.465939,0.152702
-0.272444,-0.136083,YES,0.256881,0.147788
-0.108556,-0.130623,YES,0.428317,0.206407
-0.04809,-0.058534,YES,0.3017,0.21414
0.011978,-0.008499,YES,0.410838,0.141678
-0.146973,-0.037147,YES,0.290848,0.210603
-0.11506,-0.001163,YES,0.456378,0.169523
0.148827,0.361999,NO,0.388603,0.247995
0.10633,0.063212,NO,0.194052,0.302103
0.093715,0.084289,NO,0.291604,0.256492
0.028491,0.383014,NO,0.270657,0.180145
0.271751,0.241284,NO,0.350285,0.141236
-0.079162,-0.399568,NO,0.212218,0.2603
0.25387,-0.340827,NO,0.201888,0.171389
0.381006,-0.408451,NO,0.360207,0.183654
0.398458,-0.249115,NO,0.149722,0.306255
0.486862,-0.045567,NO,0.371806,0.181687
0.353346,0.04323,NO,0.238216,0.230938
0.275147,0.361492,NO,0.268139,0.17475
0.216986,0.092168,NO,0.393413,0.212767
-0.02909,-0.254388,NO,0.258182,0.186688
-0.111674,-0.46536,NO,0.180883,0.138479
0.18681,0.204356,NO,0.222114,0.213963
-0.290674,0.151088,NO,0.244346,0.143389
-0.419856,0.006093,NO,0.369208,0.246376
-0.368865,-0.387961,NO,0.298347,0.149898
-0.394942,-0.236498,NO,0.166941,0.148258
-0.243847,-0.023549,NO,0.378706,0.151578
-0.065758,0.144542,NO,0.239902,0.347488
0.1349,0.090587,NO,0.203931,0.17494
0.010557,0.022936,NO,0.335321,0.367275
0.126281,0.298711,NO,0.225621,0.129403
-0.205953,-0.251293,NO,0.228781,0.252764
0.113061,-0.142289,NO,0.202863,0.124412
-0.045923,-0.312347,YES,0.441947,0.398039
0.114539,-0.196277,NO,0.360221,0.278518
0.117469,0.162455,YES,0.342491,0.282451
-0.088046,-0.184743,YES,0.284948,0.27441
0.020664,-0.134781,YES,0.369053,0.336864
0.021,-0.329857,NO,0.470746,0.252194
-0.017372,-0.278224,YES,0.334676,0.283012
0.27879,-0.099627,YES,0.38726,0.285078
0.138666,-0.265731,YES,0.413281,0.326143
0.036365,-0.241725,YES,0.294224,0.266062
0.138062,-0.056076,YES,0.465481,0.367959
-0.004312,-0.284207,YES,0.408878,0.345641
0.019892,-0.300954,NO,0.361024,0.268917
-0.203847,-0.429599,YES,0.285976,0.179109
-0.337642,0.071051,YES,0.381504,0.286557
-0.054223,0.205681,NO,0.294082,0.223412
0.000523,-0.352504,NO,0.359463,0.164365
-0.513627,0.188634,YES,0.295602,0.283309
-0.100306,0.069262,NO,0.404704,0.299983
-0.189748,-0.084012,NO,0.333695,0.237919
-0.385717,-0.009261,NO,0.285907,0.306169
-0.151154,0.204682,NO,0.380022,0.262172
0.051245,0.240135,NO,0.547782,0.251373
0.106708,-0.219056,NO,0.37883,0.241995
-0.140016,0.01405,YES,0.320269,0.236003
0.092463,-0.106036,NO,0.466617,0.172867
-0.003772,-0.234375,NO,0.125673,0.213253
-0.034206,-0.022211,NO,0.239471,0.230518
-0.023678,-0.015655,NO,0.434442,0.197246
-0.000388,0.198308,NO,0.456424,0.310981
-0.055826,-0.078043,NO,0.177161,0.177467
-0.077409,-0.159554,NO,0.172611,0.185204
0.091537,-0.100875,NO,0.220402,0.157103
0.260218,0.049734,NO,0.36823,0.198229
0.092133,-0.003845,NO,0.24138,0.230485
0.047042,-0.100303,NO,0.204607,0.215675
0.038415,0.068495,NO,0.272271,0.167318
0.172929,0.310752,NO,0.216375,0.205233
0.281943,0.294338,YES,0.290064,0.208094
0.178258,0.289199,NO,0.195632,0.151073
0.376018,0.398828,NO,0.208618,0.159939
-0.10059,-0.012443,NO,0.171164,0.198244
-0.378558,-0.24179,NO,0.141774,0.129492
-0.329111,-0.182472,NO,0.170164,0.14026
-0.442545,-0.333678,NO,0.13112,0.17999
-0.322317,-0.102932,NO,0.175896,0.171768
-0.067346,-0.035577,NO,0.18723,0.185126
0.031648,-0.111204,NO,0.231985,0.217789
-0.130676,-0.241819,NO,0.209175,0.179513
-0.143437,-0.063092,NO,0.151096,0.190978
-0.096711,-0.02741,NO,0.126507,0.176589
-0.007944,0.013157,NO,0.253815,0.156149
-0.099318,-0.012216,NO,0.218878,0.150322
-0.180766,0.060267,YES,0.278019,0.359615
-0.066149,-0.088864,NO,0.131389,0.119944
0.089513,0.057129,NO,0.152801,0.155627
0.178324,-0.126104,NO,0.179277,0.139757
0.107637,-0.118502,NO,0.134064,0.198799
-0.083151,-0.042464,NO,0.18784,0.189012
-0.063161,0.065938,NO,0.220539,0.179563
-0.074775,0.154323,NO,0.123901,0.134074
0.158582,0.096375,NO,0.15882,0.173508
0.014501,0.105219,NO,0.163374,0.171276
-0.104787,0.057219,NO,0.268405,0.224128
0.117643,-0.049205,NO,0.166377,0.196126
0.058309,-0.199364,NO,0.211825,0.177357
-0.010571,-0.204834,NO,0.155204,0.131142
0.1011,-0.242278,NO,0.255038,0.162809
-0.214733,-0.000422,NO,0.531391,0.281743
0.122929,0.043242,NO,0.31295,0.263422
0.058647,0.006415,NO,0.23163,0.228213
0.027091,0.001381,NO,0.262944,0.184752
0.038714,0.087353,NO,0.181962,0.155874
0.068707,0.060596,NO,0.186909,0.203885
0.124517,0.029441,NO,0.281058,0.199959
0.035065,0.068093,NO,0.233696,0.173237
-0.144373,-0.038715,NO,0.183346,0.196377
0.058015,0.043939,NO,0.291934,0.143479
0.062778,0.131593,NO,0.154562,0.172519
0.003379,0.094626,NO,0.31782,0.215515
0.142044,0.126845,NO,0.208538,0.175718
0.106456,0.134823,NO,0.244019,0.15293
0.022326,0.018777,YES,0.318602,0.194919
-0.10702,-0.110042,NO,0.21007,0.149819
0.090138,-0.028901,NO,0.254246,0.173285
0.118514,0.005468,NO,0.253035,0.164592
0.002985,0.018038,NO,0.176967,0.136487
-0.401774,-0.246042,NO,0.219985,0.221719
-0.137816,-0.046033,NO,0.167245,0.13512
-0.066328,-0.076277,NO,0.315258,0.183604
-0.106135,-0.042299,NO,0.344809,0.153659
0.009417,0.031695,NO,0.387455,0.165071
0.016638,0.015198,NO,0.333085,0.22774
0.068766,0.051515,NO,0.335923,0.146347
-0.261236,-0.268084,NO,0.191251,0.159704
-0.707528,-0.33233,NO,0.243887,0.185155
-0.04005,-0.116498,NO,0.205396,0.165772
0.152401,-0.065001,NO,0.167903,0.130659
-0.063892,-0.110303,NO,0.135633,0.133848
-0.016913,-0.164137,NO,0.133457,0.171436
0.086928,-0.004668,NO,0.132271,0.178305
0.063153,-0.155168,NO,0.134257,0.300677
0.0169,-0.152257,NO,0.173231,0.199206
-0.089848,-0.280168,NO,0.173141,0.14979
0.007921,-0.120499,NO,0.212068,0.183147
-0.023544,-0.014999,NO,0.19546,0.132434
-0.02926,0.198754,NO,0.197513,0.131713
-0.176567,0.16032,NO,0.16974,0.182338
0.205743,0.13138,NO,0.302452,0.221794
0.145246,0.033579,NO,0.208729,0.158409
-0.007389,-0.066693,NO,0.118233,0.147984
0.116509,0.049009,NO,0.173133,0.143491
0.171925,0.079441,NO,0.166183,0.208794
0.141387,-0.034935,NO,0.137564,0.139827
0.195886,0.070218,NO,0.129074,0.201899
0.090213,-0.039947,NO,0.143935,0.15849
0.033213,0.0635,NO,0.165344,0.227175
0.131558,0.058364,NO,0.201811,0.170665
-0.082149,-0.255354,NO,0.180419,0.180012
0.093785,-0.113558,NO,0.182872,0.176995
0.219176,0.131626,NO,0.228413,0.144759
0.133105,0.09355,NO,0.140046,0.170701
0.152882,0.17846,NO,0.288064,0.166375
-0.125311,0.352957,YES,0.496718,0.183669
-0.243019,0.244808,YES,0.423599,0.190808
-0.202089,0.109531,YES,0.366519,0.211611
-0.36234,0.069273,YES,0.298289,0.195235
0.0436,0.160084,YES,0.402856,0.220081
-0.208275,0.168606,YES,0.425615,0.20359
-0.150994,0.031481,YES,0.362853,0.246649
-0.286652,-0.115472,YES,0.338047,0.242802
-0.195466,0.110712,YES,0.347583,0.264966
-0.369973,0.1658,YES,0.453564,0.172695
-0.390537,0.029713,YES,0.516094,0.224072
-0.354011,0.05447,YES,0.33431,0.233361
-0.15444,0.120071,YES,0.435676,0.266636
-0.002536,0.235351,YES,0.477152,0.177943
-0.225756,0.081427,YES,0.366954,0.178872
-0.098184,-0.117025,NO,0.156098,0.119911
-0.120313,0.011949,NO,0.174889,0.152345
0.02555,0.15258,NO,0.158177,0.141465
0.122025,0.308053,NO,0.166193,0.133833
0.123247,0.286288,NO,0.140217,0.178528
0.009919,0.197106,NO,0.182732,0.163289
0.074071,0.211507,NO,0.167783,0.142378
0.161396,0.221503,NO,0.157973,0.140034
-0.190164,-0.379116,NO,0.155491,0.242238
-0.451128,-0.418408,NO,0.190504,0.169778
-0.497461,-0.256098,NO,0.272176,0.174367
-0.401481,-0.173831,NO,0.186301,0.213468
-0.438084,-0.175272,NO,0.240434,0.188095
-0.21636,-0.089017,NO,0.250146,0.21644
-0.058594,-0.06906,NO,0.228652,0.185143
0.038891,-0.154936,NO,0.203846,0.185537
-0.199515,-0.071725,NO,0.300859,0.212404
0.130807,0.264365,NO,0.124616,0.154021
0.076322,-0.148255,NO,0.195116,0.239196
-0.084596,-0.220472,NO,0.281726,0.144451
-0.109841,-0.367443,NO,0.231785,0.206704
-0.123218,-0.23744,NO,0.401875,0.193333
-0.090013,-0.106454,NO,0.207288,0.157869
-0.022861,-0.065302,NO,0.220071,0.172629
0.197427,0.21537,NO,0.197675,0.156253
0.165489,0.13352,NO,0.265283,0.147518
0.076752,0.056056,NO,0.195771,0.133299
0.029149,0.170611,NO,0.22259,0.162821
0.059044,0.036982,NO,0.252212,0.255525
0.176904,0.109751,NO,0.269562,0.197873
0.096721,0.014218,NO,0.200101,0.146788
0.122225,0.067701,NO,0.159066,0.180729
-0.061373,0.132752,NO,0.223378,0.208356
-0.103457,-0.139217,NO,0.133569,0.149373
-0.144296,-0.101721,NO,0.183287,0.219032
-0.154169,-0.209961,NO,0.204873,0.215859
-0.193494,-0.162791,NO,0.175481,0.162735
-0.278104,-0.197662,NO,0.189518,0.16111
-0.137248,-0.146961,NO,0.18884,0.180422
